term_code,crn,subject,course_number,section,title,credits,capacity,enrolled,seats_remaining,waitlist_capacity,waitlist_count,instructors,meetings,notes
"{""code"":202502,""description"":""Spring 2026""}",20852,"{""code"":""ART"",""description"":""Art""}",391,D,Independent Study,1,,,25,,,"[{""first_name"":""Luis"",""last_name"":""Sahagun"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[],""weekdays"":"""",""start_time"":null,""end_time"":null,""class_time"":""TBA "",""room"":null,""building"":null}]",
"{""code"":202502,""description"":""Spring 2026""}",20853,"{""code"":""ART"",""description"":""Art""}",391,E,Botanical Art in 21st Century,1,,,25,,,"[{""first_name"":""Joelle"",""last_name"":""Dietrick"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[],""weekdays"":"""",""start_time"":null,""end_time"":null,""class_time"":""TBA "",""room"":null,""building"":null}]",
"{""code"":202502,""description"":""Spring 2026""}",20809,"{""code"":""ART"",""description"":""Art""}",393,A,Senior Exhibition,1,,,25,,,"[{""first_name"":""Joelle"",""last_name"":""Dietrick"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[],""weekdays"":"""",""start_time"":null,""end_time"":null,""class_time"":""TBA "",""room"":null,""building"":null}]",
"{""code"":202502,""description"":""Spring 2026""}",20043,"{""code"":""ART"",""description"":""Art""}",397,A,Junior Advanced Study,1,,,25,,,"[{""first_name"":""Katie"",""last_name"":""St Clair"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[3],""weekdays"":""W"",""start_time"":""1330"",""end_time"":""1620"",""class_time"":""0130 - 0420pm"",""room"":""223"",""building"":{""code"":""VAC"",""description"":""Visual Arts Center""}}]","[{""code"":""PRQ"",""description"":""There is a prerequisite for the course; see catalog""}]"
"{""code"":202502,""description"":""Spring 2026""}",20044,"{""code"":""ART"",""description"":""Art""}",496,A,Senior Honors Thesis,1,,,25,,,"[{""first_name"":""Yukina"",""last_name"":""Zhang"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""lecture"",""days"":[1,3],""weekdays"":""MW"",""start_time"":""0805"",""end_time"":""0920"",""class_time"":""0805 - 0920am"",""room"":""117"",""building"":{""code"":""VAC"",""description"":""Visual Arts Center""}}]","[{""code"":""PRQ"",""description"":""There is a prerequisite for the course; see catalog""}]"
"{""code"":202502,""description"":""Spring 2026""}",20045,"{""code"":""BIO"",""description"":""Biology""}",105,A,Biology for Life +Lab,1,,,25,,,"[{""first_name"":""David"",""last_name"":""Charifson"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""second meeting time"",""days"":[2],""weekdays"":""T"",""start_time"":""0815"",""end_time"":""1055"",""class_time"":""0815 - 1055am"",""room"":""149"",""building"":{""code"":""WALL"",""description"":""Wall Academic Center""}},{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""1130"",""end_time"":""1220"",""class_time"":""1130 - 1220pm"",""room"":""210"",""building"":{""code"":""WALL"",""description"":""Wall Academic Center""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20046,"{""code"":""BIO"",""description"":""Biology""}",105,B,Biology for Life +Lab,1,,,25,,,"[{""first_name"":""David"",""last_name"":""Charifson"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""second meeting time"",""days"":[2],""weekdays"":""T"",""start_time"":""1340"",""end_time"":""1620"",""class_time"":""0140 - 0420pm"",""room"":""149"",""building"":{""code"":""WALL"",""description"":""Wall Academic Center""}},{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""1130"",""end_time"":""1220"",""class_time"":""1130 - 1220pm"",""room"":""210"",""building"":{""code"":""WALL"",""description"":""Wall Academic Center""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20047,"{""code"":""BIO"",""description"":""Biology""}",115,A,"Molecules, Genes, & Cells +Lab",1,,,25,,,"[{""first_name"":""Arianna"",""last_name"":""Smith"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""second meeting time"",""days"":[2],""weekdays"":""T"",""start_time"":""0815"",""end_time"":""1055"",""class_time"":""0815 - 1055am"",""room"":""104"",""building"":{""code"":""WALL"",""description"":""Wall Academic Center""}},{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""1230"",""end_time"":""1320"",""class_time"":""1230 - 0120pm"",""room"":""320"",""building"":{""code"":""WALL"",""description"":""Wall Academic Center""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20048,"{""code"":""BIO"",""description"":""Biology""}",115,B,"Molecules, Genes, & Cells +Lab",1,,,25,,,"[{""first_name"":""Arianna"",""last_name"":""Smith"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""second meeting time"",""days"":[2],""weekdays"":""T"",""start_time"":""1340"",""end_time"":""1620"",""class_time"":""0140 - 0420pm"",""room"":""104"",""building"":{""code"":""WALL"",""description"":""Wall Academic Center""}},{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""1230"",""end_time"":""1320"",""class_time"":""1230 - 0120pm"",""room"":""320"",""building"":{""code"":""WALL"",""description"":""Wall Academic Center""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20049,"{""code"":""BIO"",""description"":""Biology""}",115,C,"Molecules, Genes, & Cells +Lab",1,,,25,,,"[{""first_name"":""Sabriya"",""last_name"":""Rosemond"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""second meeting time"",""days"":[3],""weekdays"":""W"",""start_time"":""0830"",""end_time"":""1120"",""class_time"":""0830 - 1120am"",""room"":""104"",""building"":{""code"":""WALL"",""description"":""Wall Academic Center""}},{""type"":""lecture"",""days"":[2,4],""weekdays"":""TR"",""start_time"":""1505"",""end_time"":""1620"",""class_time"":""0305 - 0420pm"",""room"":""320"",""building"":{""code"":""WALL"",""description"":""Wall Academic Center""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20050,"{""code"":""BIO"",""description"":""Biology""}",115,D,"Molecules, Genes, & Cells +Lab",1,,,25,,,"[{""first_name"":""Sabriya"",""last_name"":""Rosemond"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""second meeting time"",""days"":[3],""weekdays"":""W"",""start_time"":""1330"",""end_time"":""1620"",""class_time"":""0130 - 0420pm"",""room"":""104"",""building"":{""code"":""WALL"",""description"":""Wall Academic Center""}},{""type"":""lecture"",""days"":[2,4],""weekdays"":""TR"",""start_time"":""1505"",""end_time"":""1620"",""class_time"":""0305 - 0420pm"",""room"":""320"",""building"":{""code"":""WALL"",""description"":""Wall Academic Center""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20051,"{""code"":""BIO"",""description"":""Biology""}",115,E,"Molecules, Genes, & Cells +Lab",1,,,25,,,"[{""first_name"":""Rachid"",""last_name"":""El Bejjani"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""second meeting time"",""days"":[4],""weekdays"":""R"",""start_time"":""0815"",""end_time"":""1055"",""class_time"":""0815 - 1055am"",""room"":""104"",""building"":{""code"":""WALL"",""description"":""Wall Academic Center""}},{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""1130"",""end_time"":""1220"",""class_time"":""1130 - 1220pm"",""room"":""243"",""building"":{""code"":""WALL"",""description"":""Wall Academic Center""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20052,"{""code"":""BIO"",""description"":""Biology""}",115,F,"Molecules, Genes, & Cells +Lab",1,,,25,,,"[{""first_name"":""Rachid"",""last_name"":""El Bejjani"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""second meeting time"",""days"":[4],""weekdays"":""R"",""start_time"":""1340"",""end_time"":""1620"",""class_time"":""0140 - 0420pm"",""room"":""104"",""building"":{""code"":""WALL"",""description"":""Wall Academic Center""}},{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""1130"",""end_time"":""1220"",""class_time"":""1130 - 1220pm"",""room"":""243"",""building"":{""code"":""WALL"",""description"":""Wall Academic Center""}}]",
"{""code"":202502,""description"":""Spring 2026""}",20536,"{""code"":""BIO"",""description"":""Biology""}",116,A,"Evolution,Physiol,Ecology +Lab",1,,,25,,,"[{""first_name"":""Kathryn"",""last_name"":""Levasseur"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""second meeting time"",""days"":[1],""weekdays"":""M"",""start_time"":""1330"",""end_time"":""1620"",""class_time"":""0130 - 0420pm"",""room"":""245"",""building"":{""code"":""WALL"",""description"":""Wall Academic Center""}},{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""0930"",""end_time"":""1020"",""class_time"":""0930 - 1020am"",""room"":""243"",""building"":{""code"":""WALL"",""description"":""Wall Academic Center""}}]","[{""code"":""B-III"",""description"":""Not open to students with credit for BIO 112/114""}]"
"{""code"":202502,""description"":""Spring 2026""}",20537,"{""code"":""BIO"",""description"":""Biology""}",116,B,"Evolution,Physiol,Ecology +Lab",1,,,25,,,"[{""first_name"":""Kathryn"",""last_name"":""Levasseur"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""second meeting time"",""days"":[2],""weekdays"":""T"",""start_time"":""1340"",""end_time"":""1620"",""class_time"":""0140 - 0420pm"",""room"":""245"",""building"":{""code"":""WALL"",""description"":""Wall Academic Center""}},{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""0930"",""end_time"":""1020"",""class_time"":""0930 - 1020am"",""room"":""243"",""building"":{""code"":""WALL"",""description"":""Wall Academic Center""}}]","[{""code"":""B-III"",""description"":""Not open to students with credit for BIO 112/114""}]"
"{""code"":202502,""description"":""Spring 2026""}",20053,"{""code"":""BIO"",""description"":""Biology""}",116,C,"Evolution,Physiol,Ecology +Lab",1,,,25,,,"[{""first_name"":""Susana"",""last_name"":""Wadgymar"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""second meeting time"",""days"":[2],""weekdays"":""T"",""start_time"":""0815"",""end_time"":""1055"",""class_time"":""0815 - 1055am"",""room"":""245"",""building"":{""code"":""WALL"",""description"":""Wall Academic Center""}},{""type"":""lecture"",""days"":[2,4],""weekdays"":""TR"",""start_time"":""1340"",""end_time"":""1455"",""class_time"":""0140 - 0255pm"",""room"":""210"",""building"":{""code"":""WALL"",""description"":""Wall Academic Center""}}]","[{""code"":""B-III"",""description"":""Not open to students with credit for BIO 112/114""}]"
"{""code"":202502,""description"":""Spring 2026""}",20538,"{""code"":""BIO"",""description"":""Biology""}",116,D,"Evolution,Physiol,Ecology +Lab",1,,,25,,,"[{""first_name"":""Susana"",""last_name"":""Wadgymar"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""second meeting time"",""days"":[4],""weekdays"":""R"",""start_time"":""0815"",""end_time"":""1055"",""class_time"":""0815 - 1055am"",""room"":""245"",""building"":{""code"":""WALL"",""description"":""Wall Academic Center""}},{""type"":""lecture"",""days"":[2,4],""weekdays"":""TR"",""start_time"":""1340"",""end_time"":""1455"",""class_time"":""0140 - 0255pm"",""room"":""210"",""building"":{""code"":""WALL"",""description"":""Wall Academic Center""}}]","[{""code"":""B-III"",""description"":""Not open to students with credit for BIO 112/114""}]"
"{""code"":202502,""description"":""Spring 2026""}",20539,"{""code"":""BIO"",""description"":""Biology""}",116,E,"Evolution,Physiol,Ecology +Lab",1,,,25,,,"[{""first_name"":""Chris"",""last_name"":""Paradise"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""second meeting time"",""days"":[3],""weekdays"":""W"",""start_time"":""1330"",""end_time"":""1620"",""class_time"":""0130 - 0420pm"",""room"":""245"",""building"":{""code"":""WALL"",""description"":""Wall Academic Center""}},{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""0830"",""end_time"":""0920"",""class_time"":""0830 - 0920am"",""room"":""210"",""building"":{""code"":""WALL"",""description"":""Wall Academic Center""}}]","[{""code"":""B-III"",""description"":""Not open to students with credit for BIO 112/114""}]"
"{""code"":202502,""description"":""Spring 2026""}",20540,"{""code"":""BIO"",""description"":""Biology""}",116,F,"Evolution,Physiol,Ecology +Lab",1,,,25,,,"[{""first_name"":""Chris"",""last_name"":""Paradise"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""second meeting time"",""days"":[4],""weekdays"":""R"",""start_time"":""1340"",""end_time"":""1620"",""class_time"":""0140 - 0420pm"",""room"":""245"",""building"":{""code"":""WALL"",""description"":""Wall Academic Center""}},{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""0830"",""end_time"":""0920"",""class_time"":""0830 - 0920am"",""room"":""210"",""building"":{""code"":""WALL"",""description"":""Wall Academic Center""}}]","[{""code"":""B-III"",""description"":""Not open to students with credit for BIO 112/114""}]"
"{""code"":202502,""description"":""Spring 2026""}",20056,"{""code"":""BIO"",""description"":""Biology""}",201,A,Genetics +Lab,1,,,25,,,"[{""first_name"":""Karen"",""last_name"":""Hales"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""second meeting time"",""days"":[2],""weekdays"":""T"",""start_time"":""0815"",""end_time"":""1055"",""class_time"":""0815 - 1055am"",""room"":""316"",""building"":{""code"":""WALL"",""description"":""Wall Academic Center""}},{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""0930"",""end_time"":""1020"",""class_time"":""0930 - 1020am"",""room"":""320"",""building"":{""code"":""WALL"",""description"":""Wall Academic Center""}}]","[{""code"":""PRQ"",""description"":""There is a prerequisite for the course; see catalog""}]"
"{""code"":202502,""description"":""Spring 2026""}",20057,"{""code"":""BIO"",""description"":""Biology""}",201,B,Genetics +Lab,1,,,25,,,"[{""first_name"":""Karen"",""last_name"":""Hales"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""second meeting time"",""days"":[2],""weekdays"":""T"",""start_time"":""1340"",""end_time"":""1620"",""class_time"":""0140 - 0420pm"",""room"":""316"",""building"":{""code"":""WALL"",""description"":""Wall Academic Center""}},{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""0930"",""end_time"":""1020"",""class_time"":""0930 - 1020am"",""room"":""320"",""building"":{""code"":""WALL"",""description"":""Wall Academic Center""}}]","[{""code"":""PRQ"",""description"":""There is a prerequisite for the course; see catalog""}]"
"{""code"":202502,""description"":""Spring 2026""}",20058,"{""code"":""BIO"",""description"":""Biology""}",202,A,Microbiology +Lab,1,,,25,,,"[{""first_name"":""Dave"",""last_name"":""Wessner"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""second meeting time"",""days"":[2],""weekdays"":""T"",""start_time"":""1340"",""end_time"":""1620"",""class_time"":""0140 - 0420pm"",""room"":""218"",""building"":{""code"":""WALL"",""description"":""Wall Academic Center""}},{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""1230"",""end_time"":""1320"",""class_time"":""1230 - 0120pm"",""room"":""210"",""building"":{""code"":""WALL"",""description"":""Wall Academic Center""}}]","[{""code"":""PRQ"",""description"":""There is a prerequisite for the course; see catalog""}]"
"{""code"":202502,""description"":""Spring 2026""}",20059,"{""code"":""BIO"",""description"":""Biology""}",202,B,Microbiology +Lab,1,,,25,,,"[{""first_name"":""Dave"",""last_name"":""Wessner"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""second meeting time"",""days"":[3],""weekdays"":""W"",""start_time"":""1330"",""end_time"":""1620"",""class_time"":""0130 - 0420pm"",""room"":""218"",""building"":{""code"":""WALL"",""description"":""Wall Academic Center""}},{""type"":""lecture"",""days"":[1,3,5],""weekdays"":""MWF"",""start_time"":""1230"",""end_time"":""1320"",""class_time"":""1230 - 0120pm"",""room"":""210"",""building"":{""code"":""WALL"",""description"":""Wall Academic Center""}}]","[{""code"":""PRQ"",""description"":""There is a prerequisite for the course; see catalog""}]"
"{""code"":202502,""description"":""Spring 2026""}",20060,"{""code"":""BIO"",""description"":""Biology""}",218,A,Human Form and Function +Lab,1,,,25,,,"[{""first_name"":""Naila"",""last_name"":""Mamoon"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""second meeting time"",""days"":[1],""weekdays"":""M"",""start_time"":""1330"",""end_time"":""1620"",""class_time"":""0130 - 0420pm"",""room"":""118"",""building"":{""code"":""WALL"",""description"":""Wall Academic Center""}},{""type"":""lecture"",""days"":[2,4],""weekdays"":""TR"",""start_time"":""0940"",""end_time"":""1055"",""class_time"":""0940 - 1055am"",""room"":""3106"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]","[{""code"":""DO"",""description"":""Participating in the Day One course materials program pilot. Visit the College Store's Help Center for more information.""},{""code"":""PRQ"",""description"":""There is a prerequisite for the course; see catalog""}]"
"{""code"":202502,""description"":""Spring 2026""}",20061,"{""code"":""BIO"",""description"":""Biology""}",218,B,Human Form and Function +Lab,1,,,25,,,"[{""first_name"":""Naila"",""last_name"":""Mamoon"",""campus_id"":""AUTHORIZATION_REQUIRED""}]","[{""type"":""second meeting time"",""days"":[2],""weekdays"":""T"",""start_time"":""1340"",""end_time"":""1620"",""class_time"":""0140 - 0420pm"",""room"":""118"",""building"":{""code"":""WALL"",""description"":""Wall Academic Center""}},{""type"":""lecture"",""days"":[2,4],""weekdays"":""TR"",""start_time"":""0940"",""end_time"":""1055"",""class_time"":""0940 - 1055am"",""room"":""3106"",""building"":{""code"":""CHAM"",""description"":""Chambers Building""}}]","[{""code"":""DO"",""description"":""Participating in the Day One course materials program pilot. Visit the College Store's Help Center for more information.""},{""code"":""PRQ"",""description"":""There is a prerequisite for the course; see catalog""}]"
